Song,Composer,Genre,Display year,Fbb,Cbb,Gbb,Dbb,Abb,Ebb,Bbb,Fb,Cb,Gb,Db,Ab,Eb,Bb,F,C,G,D,A,E,B,F#,C#,G#,D#,A#,E#,B#,F##,C##,G##,D##,A##,E##,B##,+P5_dx,+P5_dy,+P5_dz,+M3_dx,+M3_dy,+M3_dz,+m3_dx,+m3_dy,+m3_dz,-P5_dx,-P5_dy,-P5_dz,-M3_dx,-M3_dy,-M3_dz,-m3_dx,-m3_dy,-m3_dz,I to I,I to i,I to II,I to ii,I to III,I to iii,I to IV,I to iv,I to V,I to v,I to VI,I to vi,I to VII,I to vii,i to I,i to i,i to II,i to ii,i to III,i to iii,i to IV,i to iv,i to V,i to v,i to VI,i to vi,i to VII,i to vii,II to I,II to i,II to II,II to ii,II to III,II to iii,II to IV,II to iv,II to V,II to v,II to VI,II to vi,II to VII,II to vii,ii to I,ii to i,ii to II,ii to ii,ii to III,ii to iii,ii to IV,ii to iv,ii to V,ii to v,ii to VI,ii to vi,ii to VII,ii to vii,III to I,III to i,III to II,III to ii,III to III,III to iii,III to IV,III to iv,III to V,III to v,III to VI,III to vi,III to VII,III to vii,iii to I,iii to i,iii to II,iii to ii,iii to III,iii to iii,iii to IV,iii to iv,iii to V,iii to v,iii to VI,iii to vi,iii to VII,iii to vii,IV to I,IV to i,IV to II,IV to ii,IV to III,IV to iii,IV to IV,IV to iv,IV to V,IV to v,IV to VI,IV to vi,IV to VII,IV to vii,iv to I,iv to i,iv to II,iv to ii,iv to III,iv to iii,iv to IV,iv to iv,iv to V,iv to v,iv to VI,iv to vi,iv to VII,iv to vii,V to I,V to i,V to II,V to ii,V to III,V to iii,V to IV,V to iv,V to V,V to v,V to VI,V to vi,V to VII,V to vii,v to I,v to i,v to II,v to ii,v to III,v to iii,v to IV,v to iv,v to V,v to v,v to VI,v to vi,v to VII,v to vii,VI to I,VI to i,VI to II,VI to ii,VI to III,VI to iii,VI to IV,VI to iv,VI to V,VI to v,VI to VI,VI to vi,VI to VII,VI to vii,vi to I,vi to i,vi to II,vi to ii,vi to III,vi to iii,vi to IV,vi to iv,vi to V,vi to v,vi to VI,vi to vi,vi to VII,vi to vii,VII to I,VII to i,VII to II,VII to ii,VII to III,VII to iii,VII to IV,VII to iv,VII to V,VII to v,VII to VI,VII to vi,VII to VII,VII to vii,vii to I,vii to i,vii to II,vii to ii,vii to III,vii to iii,vii to IV,vii to iv,vii to V,vii to v,vii to VI,vii to vi,vii to VII,vii to vii,topic1,topic2,topic3,topic4,topic5,topic7,topic8,topic10,topic12,topic13,Topic1,Topic2,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,Topic20,Topic21,Topic22,Topic23,Topic24,Topic25,Topic26,Topic27,Topic28,Topic29,Topic30
beethoven.opus106no29.movement1,Beethoven,Classical,1818,0,0,0,0,0,0,0,0,0,0,278,279,704,1142,1035,886,1014,1303,628,386,563,508,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,675,0,1,795,1,1,268,1,0,289,0,-1,161,-1,-1,740,0.5660847880299252,0.09975062344139651,0.002493765586034913,0.04239401496259352,0.002493765586034913,0.08728179551122195,0.03491271820448878,0.03491271820448878,0.01496259351620948,0.05236907730673317,0.002493765586034913,0.04488778054862843,0.002493765586034913,0.01246882793017456,0.06415094339622641,0.4830188679245283,0.02641509433962264,0.05849056603773585,0.03018867924528302,0.0660377358490566,0.01132075471698113,0.04716981132075472,0.007547169811320755,0.04716981132075472,0.05849056603773585,0.03962264150943396,0.003773584905660377,0.05660377358490566,0.02439024390243903,0.0975609756097561,0.2804878048780488,0.04878048780487805,0.0,0.1463414634146341,0.02439024390243903,0.07317073170731707,0.02439024390243903,0.01219512195121951,0.0,0.01219512195121951,0.01219512195121951,0.2439024390243902,0.04333333333333333,0.1,0.003333333333333334,0.36,0.003333333333333334,0.07666666666666666,0.08,0.05,0.04666666666666667,0.06666666666666667,0.02333333333333333,0.04333333333333333,0.02,0.08333333333333333,0.02209944751381215,0.07734806629834254,0.01104972375690608,0.0,0.3756906077348066,0.1160220994475138,0.06077348066298342,0.06629834254143646,0.0,0.02762430939226519,0.07734806629834254,0.04419889502762431,0.0,0.1215469613259668,0.1007556675062972,0.07304785894206549,0.01763224181360202,0.05037783375314862,0.07808564231738035,0.4030226700251889,0.0327455919395466,0.08564231738035265,0.01511335012594458,0.05541561712846348,0.03778337531486146,0.01763224181360202,0.0,0.0327455919395466,0.03888888888888889,0.02222222222222222,0.0,0.1944444444444444,0.005555555555555556,0.08888888888888889,0.3611111111111111,0.09444444444444444,0.01666666666666667,0.05,0.04444444444444445,0.07222222222222222,0.005555555555555556,0.005555555555555556,0.03324808184143223,0.0741687979539642,0.03836317135549872,0.03069053708439898,0.02046035805626599,0.08695652173913043,0.007672634271099744,0.4475703324808184,0.01790281329923274,0.09974424552429667,0.03069053708439898,0.04092071611253197,0.007672634271099744,0.0639386189258312,0.1313131313131313,0.08080808080808081,0.0202020202020202,0.0303030303030303,0.0,0.0202020202020202,0.0202020202020202,0.08080808080808081,0.1919191919191919,0.2323232323232323,0.0,0.09090909090909091,0.04040404040404041,0.06060606060606061,0.0412621359223301,0.06310679611650485,0.009708737864077669,0.05097087378640777,0.05339805825242718,0.03155339805825243,0.02427184466019417,0.09223300970873786,0.06310679611650485,0.4053398058252427,0.03155339805825243,0.06553398058252427,0.004854368932038835,0.06310679611650485,0.0,0.09727626459143969,0.01556420233463035,0.05836575875486381,0.0311284046692607,0.07003891050583658,0.003891050583657588,0.05447470817120623,0.0,0.007782101167315175,0.5291828793774319,0.06614785992217899,0.01167315175097276,0.05447470817120623,0.0867579908675799,0.0867579908675799,0.0136986301369863,0.0547945205479452,0.0593607305936073,0.0547945205479452,0.1050228310502283,0.0182648401826484,0.0091324200913242,0.1506849315068493,0.0410958904109589,0.2191780821917808,0.0136986301369863,0.0867579908675799,0.025,0.175,0.0,0.075,0.0,0.05,0.025,0.0,0.0,0.275,0.025,0.05,0.25,0.05,0.039568345323741,0.1258992805755396,0.02158273381294964,0.0683453237410072,0.04316546762589928,0.05035971223021583,0.01798561151079137,0.1043165467625899,0.03597122302158273,0.1223021582733813,0.03597122302158273,0.0683453237410072,0.01438848920863309,0.2517985611510791,0.0390000008046627,0.0,0.0,0.09399999678134918,0.0,0.1000000014901161,0.3059999942779541,0.2779999971389771,0.1260000020265579,0.05700000002980232,0.04199999943375587,0.0,0.0,0.02199999988079071,0.0,0.04100000113248825,0.05999999865889549,0.02899999916553497,0.07599999755620956,0.09799999743700027,0.0,0.009999999776482582,0.05799999833106995,0.07800000160932541,0.0,0.02800000086426735,0.05099999904632568,0.05799999833106995,0.03200000151991844,0.07100000232458115,0.04500000178813934,0.02099999971687794,0.0,0.0430000014603138,0.0,0.03500000014901161,0.0130000002682209,0.0,0.05099999904632568
beethoven.opus106no29.movement2,Beethoven,Classical,1818,0,0,0,0,0,0,0,0,0,0,0,62,124,295,462,223,154,154,132,28,156,36,204,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,239,0,1,330,1,1,400,1,0,167,0,-1,462,-1,-1,308,0.3571428571428572,0.0,0.0,0.0,0.0,0.0,0.1904761904761905,0.0,0.1904761904761905,0.1666666666666667,0.0,0.09523809523809523,0.0,0.0,0.006535947712418301,0.457516339869281,0.0261437908496732,0.2222222222222222,0.0,0.05882352941176471,0.0261437908496732,0.0,0.0457516339869281,0.130718954248366,0.0261437908496732,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.07142857142857142,0.0,0.0,0.0,0.1428571428571428,0.0,0.186046511627907,0.02325581395348837,0.2558139534883721,0.0,0.04651162790697674,0.0,0.0310077519379845,0.03875968992248062,0.2635658914728682,0.06201550387596899,0.02325581395348837,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.125,0.28125,0.0,0.0,0.0,0.375,0.0,0.1875,0.0,0.03125,0.0,0.0,0.0,0.0,0.1428571428571428,0.07142857142857142,0.0,0.0,0.0,0.0,0.4285714285714285,0.07142857142857142,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.1,0.3,0.0,0.0,0.0,0.0,0.1888888888888889,0.1,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.1333333333333333,0.0,0.0,0.0,0.05555555555555555,0.0,0.09947643979057591,0.0,0.2198952879581152,0.0,0.02617801047120419,0.0,0.005235602094240838,0.05759162303664921,0.4083769633507853,0.0,0.05759162303664921,0.0,0.1256544502617801,0.0,0.2666666666666667,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.1333333333333333,0.0,0.0,0.0,0.1081081081081081,0.05405405405405406,0.02702702702702703,0.1081081081081081,0.0,0.1081081081081081,0.0,0.0,0.02702702702702703,0.1081081081081081,0.1891891891891892,0.0,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01785714285714286,0.125,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.125,0.4821428571428572,0.0,0.07142857142857142,0.0,0.1071428571428571,0.2509999871253967,0.0,0.0,0.08100000023841858,0.2790000140666962,0.1369999945163727,0.02700000070035458,0.1650000065565109,0.05900000035762787,0.0,0.01400000043213367,0.03500000014901161,0.07000000029802322,0.0,0.0,0.0,0.1299999952316284,0.2549999952316284,0.04500000178813934,0.01600000075995922,0.0,0.0,0.0,0.0,0.05099999904632568,0.01899999938905239,0.119999997317791,0.01600000075995922,0.04500000178813934,0.08900000154972076,0.0,0.0,0.0,0.01700000092387199,0.0,0.03999999910593033,0.0,0.0,0.0
beethoven.opus106no29.movement3,Beethoven,Classical,1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,337,505,562,264,593,883,899,445,233,282,331,0,0,0,0,0,0,0,0,-1,0,454,0,1,568,1,1,635,1,0,16,0,-1,337,-1,-1,617,0.5502645502645502,0.06349206349206349,0.0,0.01587301587301587,0.0,0.1164021164021164,0.005291005291005291,0.05291005291005291,0.03703703703703703,0.02116402116402116,0.01587301587301587,0.1111111111111111,0.0,0.01058201058201058,0.04790419161676647,0.5868263473053892,0.01497005988023952,0.01197604790419162,0.02994011976047904,0.01796407185628742,0.0,0.02994011976047904,0.1047904191616766,0.03592814371257485,0.02694610778443114,0.07784431137724551,0.0,0.01497005988023952,0.0,0.02564102564102564,0.5897435897435898,0.06837606837606838,0.008547008547008548,0.008547008547008548,0.0,0.06837606837606838,0.02564102564102564,0.02564102564102564,0.04273504273504274,0.0,0.0,0.1367521367521368,0.006993006993006993,0.01398601398601399,0.04895104895104895,0.3356643356643357,0.0,0.07692307692307693,0.02797202797202797,0.04895104895104895,0.07692307692307693,0.08391608391608392,0.08391608391608392,0.1188811188811189,0.01398601398601399,0.06293706293706294,0.0,0.06060606060606061,0.0101010101010101,0.0101010101010101,0.4848484848484849,0.04040404040404041,0.0101010101010101,0.0202020202020202,0.0707070707070707,0.08080808080808081,0.1515151515151515,0.06060606060606061,0.0,0.0,0.1172839506172839,0.04938271604938271,0.0308641975308642,0.08024691358024691,0.01851851851851852,0.4506172839506173,0.01234567901234568,0.0,0.01234567901234568,0.08024691358024691,0.03703703703703703,0.04320987654320987,0.0,0.06790123456790123,0.0,0.0,0.0,0.07142857142857142,0.0,0.02380952380952381,0.5238095238095238,0.02380952380952381,0.07142857142857142,0.02380952380952381,0.0,0.1666666666666667,0.0,0.09523809523809523,0.05806451612903226,0.04516129032258064,0.03225806451612903,0.06451612903225806,0.0,0.02580645161290323,0.006451612903225806,0.4451612903225807,0.006451612903225806,0.05161290322580645,0.07741935483870968,0.1032258064516129,0.0,0.08387096774193549,0.05818181818181818,0.09090909090909091,0.01454545454545455,0.02545454545454546,0.02181818181818182,0.02545454545454546,0.0,0.0,0.5963636363636363,0.05454545454545454,0.0,0.02181818181818182,0.0,0.09090909090909091,0.04316546762589928,0.09352517985611511,0.007194244604316547,0.09352517985611511,0.02877697841726619,0.07194244604316546,0.01438848920863309,0.03597122302158273,0.1007194244604317,0.3956834532374101,0.01438848920863309,0.007194244604316547,0.01438848920863309,0.07913669064748201,0.007575757575757576,0.1212121212121212,0.04545454545454546,0.0303030303030303,0.05303030303030303,0.0,0.0,0.196969696969697,0.0,0.0,0.4090909090909091,0.09848484848484848,0.0,0.03787878787878788,0.04205607476635514,0.1822429906542056,0.02803738317757009,0.03271028037383177,0.05607476635514019,0.0514018691588785,0.01401869158878505,0.01869158878504673,0.04205607476635514,0.01869158878504673,0.04672897196261682,0.4299065420560748,0.0,0.03738317757009346,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.03587443946188341,0.03587443946188341,0.03587443946188341,0.08520179372197309,0.02690582959641256,0.04932735426008968,0.02690582959641256,0.05829596412556054,0.08520179372197309,0.01345291479820628,0.0179372197309417,0.008968609865470852,0.008968609865470852,0.5112107623318386,0.1289999932050705,0.0,0.2419999986886978,0.06599999964237213,0.0,0.3339999914169312,0.08100000023841858,0.0,0.1480000019073486,0.0,0.03200000151991844,0.04199999943375587,0.009999999776482582,0.02500000037252903,0.0,0.0,0.0,0.03599999845027924,0.06400000303983688,0.02199999988079071,0.0,0.01499999966472387,0.05999999865889549,0.07500000298023224,0.07599999755620956,0.0130000002682209,0.02700000070035458,0.04500000178813934,0.02199999988079071,0.0949999988079071,0.01400000043213367,0.06499999761581421,0.0,0.02700000070035458,0.03099999949336052,0.05499999970197678,0.04500000178813934,0.05900000035762787,0.03700000047683716
beethoven.opus106no29.movement4,Beethoven,Classical,1818,0,0,0,0,0,0,0,0,0,0,586,452,759,989,878,822,804,794,788,586,509,557,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,111,0,1,195,1,1,403,1,0,230,0,-1,989,-1,-1,185,0.2378378378378379,0.07027027027027027,0.01621621621621622,0.07027027027027027,0.02702702702702703,0.1405405405405405,0.01621621621621622,0.172972972972973,0.05945945945945946,0.02702702702702703,0.0,0.05945945945945946,0.005405405405405406,0.0972972972972973,0.01531728665207877,0.4059080962800875,0.006564551422319475,0.05908096280087528,0.02188183807439825,0.05579868708971553,0.009846827133479213,0.1115973741794311,0.04157549234135667,0.08205689277899343,0.03719912472647702,0.06892778993435449,0.009846827133479213,0.07439824945295405,0.08139534883720931,0.02325581395348837,0.2325581395348837,0.02325581395348837,0.01162790697674419,0.09302325581395349,0.0,0.2209302325581395,0.02325581395348837,0.2209302325581395,0.0,0.03488372093023256,0.0,0.03488372093023256,0.04843304843304843,0.1680911680911681,0.008547008547008548,0.1082621082621083,0.0113960113960114,0.1082621082621083,0.03418803418803419,0.1709401709401709,0.02564102564102564,0.09401709401709402,0.01994301994301994,0.04843304843304843,0.07977207977207977,0.07407407407407407,0.0,0.1016949152542373,0.01129943502824859,0.0847457627118644,0.1468926553672316,0.1581920903954802,0.02259887005649718,0.1468926553672316,0.0,0.2033898305084746,0.03954802259887006,0.06214689265536723,0.01129943502824859,0.01129943502824859,0.0444015444015444,0.11003861003861,0.02316602316602316,0.1158301158301158,0.04054054054054054,0.2104247104247104,0.01544401544401544,0.138996138996139,0.01158301158301158,0.1332046332046332,0.0193050193050193,0.05405405405405406,0.0193050193050193,0.0637065637065637,0.0,0.015625,0.0078125,0.09375,0.03125,0.1328125,0.1875,0.078125,0.0234375,0.140625,0.0078125,0.125,0.0234375,0.1328125,0.03042328042328042,0.1283068783068783,0.03042328042328042,0.0582010582010582,0.03968253968253968,0.126984126984127,0.01322751322751323,0.2658730158730159,0.03571428571428571,0.1415343915343915,0.0119047619047619,0.04232804232804233,0.005291005291005291,0.0701058201058201,0.09090909090909091,0.1866028708133971,0.0,0.02392344497607655,0.004784688995215311,0.02870813397129187,0.04784688995215311,0.1244019138755981,0.2679425837320574,0.0430622009569378,0.009569377990430622,0.07177033492822966,0.0,0.1004784688995215,0.01157742402315485,0.1287988422575977,0.01881331403762663,0.05354558610709118,0.06801736613603473,0.09840810419681621,0.01881331403762663,0.1403762662807525,0.03039073806078148,0.2619392185238784,0.01447178002894356,0.07959479015918958,0.01013024602026049,0.06512301013024602,0.0,0.2083333333333333,0.0,0.125,0.01666666666666667,0.04166666666666666,0.03333333333333333,0.1,0.01666666666666667,0.1166666666666667,0.1416666666666667,0.125,0.01666666666666667,0.05833333333333333,0.02267002518891688,0.1687657430730479,0.0,0.04282115869017632,0.03022670025188917,0.05541561712846348,0.03778337531486146,0.09319899244332494,0.04534005037783375,0.1712846347607053,0.02267002518891688,0.1662468513853904,0.01259445843828715,0.1309823677581864,0.04395604395604396,0.1648351648351648,0.0,0.1758241758241758,0.01098901098901099,0.0989010989010989,0.02197802197802198,0.0,0.0,0.1098901098901099,0.03296703296703297,0.08791208791208792,0.1978021978021978,0.05494505494505494,0.0410958904109589,0.136986301369863,0.00684931506849315,0.05251141552511415,0.00684931506849315,0.07990867579908675,0.0319634703196347,0.1415525114155251,0.0365296803652968,0.1050228310502283,0.02511415525114155,0.1301369863013699,0.0045662100456621,0.2009132420091324,0.0,0.0,0.0,0.1490000039339066,0.1220000013709068,0.1529999971389771,0.07999999821186066,0.239999994635582,0.1309999972581863,0.1239999979734421,0.01899999938905239,0.02400000020861626,0.0,0.0,0.0,0.136000007390976,0.1070000007748604,0.01499999966472387,0.0,0.1190000027418137,0.0,0.0,0.0949999988079071,0.1159999966621399,0.0,0.0,0.03999999910593033,0.0,0.0,0.07599999755620956,0.03099999949336052,0.01999999955296516,0.0,0.0,0.0,0.02500000037252903,0.01200000010430813,0.05499999970197678,0.04800000041723251
beethoven.opus10no1.movement1,Beethoven,Classical,1798,0,0,0,0,0,0,0,0,0,60,59,224,469,337,355,471,486,254,72,66,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,232,0,1,336,1,1,149,1,0,15,0,-1,17,-1,-1,420,0.1904761904761905,0.1904761904761905,0.0,0.07142857142857142,0.0,0.119047619047619,0.02380952380952381,0.1428571428571428,0.0,0.04761904761904762,0.0,0.04761904761904762,0.04761904761904762,0.119047619047619,0.03472222222222222,0.2534722222222222,0.01388888888888889,0.04861111111111111,0.06944444444444445,0.1076388888888889,0.01041666666666667,0.0798611111111111,0.02083333333333333,0.1909722222222222,0.01736111111111111,0.04166666666666666,0.02777777777777778,0.08333333333333333,0.05263157894736842,0.1578947368421053,0.4210526315789473,0.05263157894736842,0.0,0.05263157894736842,0.1052631578947368,0.05263157894736842,0.0,0.0,0.1052631578947368,0.0,0.0,0.0,0.02777777777777778,0.1018518518518518,0.0,0.1203703703703704,0.0,0.1203703703703704,0.0,0.09259259259259259,0.01851851851851852,0.1759259259259259,0.0,0.02777777777777778,0.1388888888888889,0.1759259259259259,0.01030927835051546,0.08247422680412371,0.0,0.03092783505154639,0.2061855670103093,0.1958762886597938,0.0,0.01030927835051546,0.02061855670103093,0.2164948453608248,0.02061855670103093,0.04123711340206185,0.0,0.1649484536082474,0.03883495145631068,0.1893203883495146,0.009708737864077669,0.07766990291262135,0.05339805825242718,0.1553398058252427,0.0,0.07281553398058252,0.004854368932038835,0.1262135922330097,0.0,0.1116504854368932,0.01456310679611651,0.145631067961165,0.0,0.125,0.0,0.0,0.0,0.125,0.0625,0.25,0.0,0.0625,0.0,0.25,0.0,0.125,0.01840490797546012,0.1595092024539877,0.006134969325153374,0.06748466257668712,0.01840490797546012,0.09815950920245399,0.01840490797546012,0.2147239263803681,0.0245398773006135,0.08588957055214724,0.03067484662576687,0.049079754601227,0.0245398773006135,0.1840490797546012,0.0,0.2127659574468085,0.0,0.0851063829787234,0.0,0.02127659574468085,0.0,0.0851063829787234,0.1063829787234043,0.148936170212766,0.0425531914893617,0.0,0.0,0.2978723404255319,0.003968253968253968,0.1349206349206349,0.0,0.07539682539682539,0.08333333333333333,0.1547619047619048,0.0119047619047619,0.09523809523809523,0.04365079365079365,0.1944444444444444,0.0119047619047619,0.01984126984126984,0.02380952380952381,0.1468253968253968,0.0,0.2444444444444444,0.04444444444444445,0.02222222222222222,0.04444444444444445,0.08888888888888889,0.0,0.02222222222222222,0.04444444444444445,0.02222222222222222,0.2,0.1111111111111111,0.08888888888888889,0.06666666666666667,0.008771929824561403,0.1140350877192982,0.0,0.03508771929824561,0.0,0.1754385964912281,0.02631578947368421,0.01754385964912281,0.008771929824561403,0.06140350877192982,0.07894736842105263,0.2543859649122807,0.01754385964912281,0.2017543859649123,0.03448275862068965,0.2068965517241379,0.0,0.06896551724137931,0.1724137931034483,0.103448275862069,0.0,0.06896551724137931,0.0,0.06896551724137931,0.0,0.06896551724137931,0.08620689655172414,0.1206896551724138,0.01520912547528517,0.1444866920152091,0.007604562737642586,0.05703422053231939,0.03802281368821293,0.06463878326996197,0.0,0.1254752851711027,0.04942965779467681,0.1749049429657795,0.03041825095057034,0.05703422053231939,0.03422053231939164,0.2015209125475285,0.0,0.0,0.0,0.1049999967217445,0.0,0.0,0.4760000109672546,0.3089999854564667,0.0,0.1099999994039536,0.01499999966472387,0.01600000075995922,0.0,0.0,0.0,0.1529999971389771,0.0,0.1379999965429306,0.01099999994039536,0.1860000044107437,0.01499999966472387,0.0,0.1420000046491623,0.02400000020861626,0.0,0.0,0.02800000086426735,0.0,0.0,0.04199999943375587,0.01799999922513962,0.03500000014901161,0.0,0.01999999955296516,0.0,0.0130000002682209,0.01600000075995922,0.07199999690055847,0.02199999988079071
beethoven.opus10no1.movement2,Beethoven,Classical,1798,0,0,0,0,0,0,0,0,50,12,163,269,437,219,132,228,155,56,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,218,0,1,282,1,1,425,1,0,168,0,-1,387,-1,-1,209,0.5730337078651685,0.06179775280898876,0.005617977528089887,0.05617977528089887,0.0,0.1123595505617977,0.01123595505617977,0.02808988764044944,0.05617977528089887,0.03932584269662921,0.0,0.02808988764044944,0.0,0.02808988764044944,0.1134020618556701,0.3195876288659794,0.05154639175257732,0.07216494845360824,0.0,0.08247422680412371,0.0,0.03092783505154639,0.09278350515463918,0.1443298969072165,0.01030927835051546,0.06185567010309279,0.0,0.02061855670103093,0.03448275862068965,0.05172413793103448,0.603448275862069,0.08620689655172414,0.0,0.0,0.0,0.03448275862068965,0.03448275862068965,0.01724137931034483,0.0,0.01724137931034483,0.0,0.1206896551724138,0.1219512195121951,0.1097560975609756,0.02439024390243903,0.2926829268292683,0.0,0.03658536585365853,0.02439024390243903,0.03658536585365853,0.0975609756097561,0.0975609756097561,0.01219512195121951,0.03658536585365853,0.0,0.1097560975609756,0.0,0.125,0.0,0.0,0.375,0.375,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.1679389312977099,0.1221374045801527,0.0,0.05343511450381679,0.01526717557251908,0.3129770992366412,0.0,0.05343511450381679,0.1526717557251908,0.1068702290076336,0.01526717557251908,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0851063829787234,0.0,0.0425531914893617,0.6170212765957447,0.0,0.0425531914893617,0.0425531914893617,0.0,0.06382978723404255,0.0,0.0851063829787234,0.1111111111111111,0.03174603174603174,0.03174603174603174,0.09523809523809523,0.0,0.09523809523809523,0.03174603174603174,0.3333333333333333,0.07936507936507936,0.126984126984127,0.0,0.04761904761904762,0.0,0.01587301587301587,0.06735751295336788,0.02590673575129534,0.0,0.0310880829015544,0.0,0.1139896373056995,0.01036269430051814,0.04145077720207254,0.5647668393782384,0.05699481865284974,0.0,0.02590673575129534,0.0,0.06217616580310881,0.0505050505050505,0.08080808080808081,0.0101010101010101,0.0505050505050505,0.0303030303030303,0.2222222222222222,0.0101010101010101,0.101010101010101,0.101010101010101,0.2626262626262627,0.0,0.0303030303030303,0.0,0.0505050505050505,0.0,0.03846153846153846,0.0,0.03846153846153846,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.7692307692307693,0.07692307692307693,0.0,0.0,0.01851851851851852,0.05555555555555555,0.09259259259259259,0.0,0.0,0.03703703703703703,0.1296296296296296,0.05555555555555555,0.1111111111111111,0.07407407407407407,0.03703703703703703,0.3703703703703703,0.0,0.01851851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09259259259259259,0.1111111111111111,0.1296296296296296,0.1296296296296296,0.0,0.0,0.03703703703703703,0.01851851851851852,0.2222222222222222,0.05555555555555555,0.0,0.05555555555555555,0.0,0.1481481481481481,0.257999986410141,0.02999999932944775,0.0,0.07000000029802322,0.1129999980330467,0.0,0.06400000303983688,0.2319999933242798,0.01099999994039536,0.2220000028610229,0.03700000047683716,0.01899999938905239,0.01899999938905239,0.0,0.0,0.0430000014603138,0.0390000008046627,0.07400000095367432,0.02700000070035458,0.009999999776482582,0.0,0.01400000043213367,0.0,0.2099999934434891,0.1099999994039536,0.03400000184774399,0.02700000070035458,0.0860000029206276,0.02199999988079071,0.02899999916553497,0.01200000010430813,0.0,0.01400000043213367,0.05099999904632568,0.03500000014901161,0.03599999845027924,0.01999999955296516,0.0,0.02099999971687794
